date,start_time,duration_min,sport_id,sport_name,distance_km,calories,hr_avg,hr_max,cardio_load,muscle_load,perceived_load,recovery_time_hours
2024-09-05,2024-09-05T08:09:30,172.56306666666666,43,Strength training,4.6197998046875,1420,117,191,136.4,-1.0,,11.716666666666667
2024-09-05,2024-09-05T12:33:30,138.13581666666667,43,Strength training,4.14689990234375,1215,122,184,115.1,-1.0,,9.366666666666667
2024-09-05,2024-09-05T20:09:56,67.91725,66,Group exercise,0.0,172,76,102,11.1964,-1.0,,0.08333333333333333
2024-09-06,2024-09-06T08:06:32,153.2193,43,Strength training,4.61289990234375,1391,123,181,134.03,-1.0,,11.6
2024-09-15,2024-09-15T13:15:11,87.38791666666667,11,,3.061199951171875,551,94,128,37.7792,-1.0,,2.066666666666667
2024-09-18,2024-09-18T08:49:54,74.70246666666667,15,Other indoor,0.0,596,108,144,50.7982,-1.0,,4.133333333333334
2024-09-19,2024-09-19T07:17:14,25.217166666666667,36,Mountain biking,3.259699951171875,346,137,148,37.7038,-1.0,50.433334,2.9166666666666665
2024-09-20,2024-09-20T08:20:16,66.96513333333333,15,Other indoor,0.0,415,98,141,31.039,-1.0,,1.9333333333333333
2024-09-21,2024-09-21T07:40:36,217.83178333333333,43,Strength training,7.06689990234375,2439,135,186,306.344,-1.0,1742.5333,92.76666666666667
2024-09-22,2024-09-22T08:17:17,103.37075,43,Strength training,3.148699951171875,1038,127,181,120.901,-1.0,413.46667,12.5
2024-09-23,2024-09-23T07:14:13,104.44636666666666,15,Other indoor,0.0,646,98,141,47.5736,-1.0,417.73334,2.9833333333333334
2024-09-24,2024-09-24T06:41:03,24.592216666666666,36,Mountain biking,3.30439990234375,321,136,148,32.821,-1.0,49.166668,2.533333333333333
2024-09-24,2024-09-24T20:12:53,112.12343333333334,43,Strength training,4.6925,1150,128,189,134.468,-1.0,,15.55
2024-09-26,2024-09-26T08:31:26,17.76931666666667,36,Mountain biking,2.23689990234375,201,133,155,22.0079,-1.0,35.533333,1.7
2024-09-27,2024-09-27T07:05:51,38.66513333333333,15,Other indoor,0.0,330,110,139,26.1917,-1.0,,1.9666666666666666
2024-09-29,2024-09-29T20:38:28,38.315133333333335,66,Group exercise,0.0,78,75,95,6.46613,-1.0,,0.016666666666666666
2024-09-30,2024-09-30T09:18:34,60.412483333333334,15,Other indoor,0.0,304,88,129,20.8415,-1.0,,1.0333333333333334
2024-10-01,2024-10-01T20:58:43,58.815133333333335,66,Group exercise,0.0,181,84,122,16.0594,-1.0,,0.25
2024-10-02,2024-10-02T20:03:48,135.78585,43,Strength training,5.30239990234375,1460,135,184,182.339,-1.0,814.7,25.033333333333335
2024-10-03,2024-10-03T09:12:19,25.12955,36,Mountain biking,4.2062001953125,347,139,149,36.4289,-1.0,50.233334,2.816666666666667
2024-10-04,2024-10-04T09:39:55,69.74226666666667,15,Other indoor,0.0,365,91,127,25.9472,-1.0,,1.2
2024-10-05,2024-10-05T10:07:45,144.23578333333333,43,Strength training,4.9985,1726,140,187,229.485,-1.0,,67.25
2024-10-05,2024-10-05T08:03:53,102.95458333333333,43,Strength training,2.62110009765625,1157,136,182,139.911,-1.0,,16.666666666666668
2024-10-06,2024-10-06T12:11:03,120.14428333333333,43,Strength training,4.8057998046875,1434,140,192,198.521,-1.0,,49.333333333333336
2024-10-07,2024-10-07T20:53:06,53.66511666666667,66,Group exercise,0.0,168,76,113,9.86233,-1.0,,0.16666666666666666
2024-10-09,2024-10-09T06:44:19,53.55955,36,Mountain biking,6.89910009765625,617,125,164,56.1438,-1.0,,4.433333333333334
2024-10-09,2024-10-09T08:04:01,27.248333333333335,36,Mountain biking,3.2115,290,127,176,34.3411,-1.0,,2.4166666666666665
2024-10-11,2024-10-11T07:32:58,100.59203333333333,43,Strength training,4.3912001953125,1017,125,184,103.74,-1.0,,9.366666666666667
2024-10-11,2024-10-11T12:09:34,119.70885,43,Strength training,3.555300048828125,1396,137,188,170.734,-1.0,,24.2
2024-10-23,2024-10-23T08:49:37,56.500566666666664,15,Other indoor,0.0,251,87,123,17.4346,-1.0,169.5,0.5333333333333333
2024-10-27,2024-10-27T11:22:22,31.3207,43,Strength training,0.7067999877929687,222,102,129,16.8784,-1.0,,1.1166666666666667
2024-10-29,2024-10-29T08:01:55,53.8818,15,Other indoor,0.0,320,94,130,21.9799,-1.0,,1.1833333333333333
2024-11-01,2024-11-01T07:10:01,42.84016666666667,15,Other indoor,0.0,165,83,118,10.9317,-1.0,,0.18333333333333332
2024-11-02,2024-11-02T20:56:03,34.26305,66,Group exercise,0.0,85,68,80,3.87632,-1.0,,0.016666666666666666
2024-11-04,2024-11-04T12:37:05,82.90888333333334,15,Other indoor,0.0,454,92,125,30.7263,-1.0,,1.4
2024-11-10,2024-11-10T06:13:03,31.262866666666667,17,Hiking,4.06839990234375,313,117,148,27.2727,-1.0,125.0,2.033333333333333
2024-11-10,2024-11-10T06:59:34,22.51315,15,Other indoor,0.0,171,105,131,13.1607,-1.0,67.5,0.9
2024-11-12,2024-11-12T07:05:30,37.21305,15,Other indoor,0.0,317,114,138,27.9109,-1.0,148.8,2.183333333333333
2024-11-12,2024-11-12T06:40:24,22.608716666666666,17,Hiking,3.3745,303,144,175,39.6666,-1.0,113.0,2.8
2024-11-14,2024-11-14T06:42:19,66.63833333333334,15,Other indoor,0.0,356,92,129,24.5425,-1.0,,1.15
2024-11-18,2024-11-18T06:47:29,31.121233333333333,17,Hiking,5.044,428,145,184,58.2421,-1.0,155.58333,4.7
2024-11-23,2024-11-23T06:49:32,58.57501666666667,15,Other indoor,0.0,459,108,146,36.8846,-1.0,234.26666,2.85
2024-11-24,2024-11-24T16:45:52,29.0901,17,Hiking,5.0107998046875,486,163,193,80.3477,-1.0,145.41667,9.316666666666666
2024-12-02,2024-12-02T13:00:22,69.65715,15,Other indoor,0.0,367,94,135,25.9875,-1.0,,1.2166666666666666
2024-12-03,2024-12-03T06:57:03,28.521233333333335,36,Mountain biking,5.06510009765625,441,153,167,53.391,-1.0,57.033333,3.7333333333333334
2024-12-04,2024-12-04T08:10:38,85.85683333333333,15,Other indoor,0.0,700,111,145,55.6393,-1.0,429.25,4.383333333333334
2024-12-05,2024-12-05T06:27:20,21.67555,36,Mountain biking,3.0735,246,134,161,26.4801,-1.0,86.666664,2.0
2024-12-09,2024-12-09T07:15:04,62.06933333333333,15,Other indoor,0.0,238,84,119,16.16,-1.0,,0.36666666666666664
2024-12-10,2024-12-10T10:01:53,32.91515,19,Road running,5.0192998046875,452,141,150,45.1244,-1.0,,3.533333333333333
2024-12-11,2024-12-11T11:19:57,206.51721666666666,15,Other indoor,0.0,1037,95,157,82.8766,-1.0,1239.1,4.75
2024-12-12,2024-12-12T06:27:34,25.50055,19,Road running,5.02239990234375,351,142,168,36.4188,-1.0,153.0,2.75
2024-12-12,2024-12-12T18:54:34,64.69848333333333,66,Group exercise,0.0,139,76,110,11.209,-1.0,,0.08333333333333333
2024-12-14,2024-12-14T08:45:42,200.6172,43,Strength training,7.2355,2362,139,190,297.901,-1.0,,89.03333333333333
2024-12-18,2024-12-18T09:01:24,136.46705,15,Other indoor,0.0,966,105,158,74.1171,-1.0,,5.183333333333334
2024-12-19,2024-12-19T21:40:31,43.473016666666666,66,Group exercise,0.0,77,74,104,6.77238,-1.0,,0.06666666666666667
2024-12-19,2024-12-19T07:04:00,22.21515,36,Mountain biking,3.401800048828125,287,136,152,27.1245,-1.0,44.4,2.1166666666666667
2024-12-24,2024-12-24T06:54:10,23.660966666666667,36,Mountain biking,3.061199951171875,215,115,142,17.2824,-1.0,,1.25
2024-12-29,2024-12-29T08:46:13,24.410983333333334,36,Mountain biking,5.0447998046875,410,164,187,60.866,-1.0,146.4,5.266666666666667
2024-12-30,2024-12-30T08:42:37,98.43806666666667,15,Other indoor,0.0,808,114,165,71.0764,-1.0,,5.866666666666666
2024-12-31,2024-12-31T08:15:13,25.94015,36,Mountain biking,4.0365,367,144,162,39.6794,-1.0,,2.95
2025-01-01,2025-01-01T10:31:22,29.550483333333332,36,Mountain biking,5.0412001953125,443,150,179,53.7836,-1.0,,3.8
2025-01-05,2025-01-05T08:23:22,74.15263333333333,15,Other indoor,0.0,396,95,136,26.8167,-1.0,,1.5
2025-01-06,2025-01-06T09:36:42,48.8751,15,Other indoor,0.0,181,81,116,10.7796,-1.0,,0.23333333333333334
2025-01-08,2025-01-08T07:14:36,72.61098333333334,15,Other indoor,0.0,483,102,146,35.3263,-1.0,,2.3666666666666667
2025-01-09,2025-01-09T18:34:09,25.006833333333333,17,Hiking,3.560699951171875,289,130,145,27.6555,-1.0,,2.066666666666667
2025-01-09,2025-01-09T20:28:27,67.02748333333334,66,Group exercise,0.0,151,78,121,12.5966,-1.0,,0.11666666666666667
2025-01-10,2025-01-10T08:48:39,63.5129,15,Other indoor,0.0,338,94,143,23.8344,-1.0,190.5,1.1666666666666667
2025-01-11,2025-01-11T07:14:26,24.371383333333334,36,Mountain biking,5.3267998046875,390,157,191,55.0433,-1.0,,4.566666666666666
2025-01-14,2025-01-14T16:56:43,80.62555,38,Road cycling,15.070400390625,632,108,148,50.0574,-1.0,241.85,3.55
2025-01-15,2025-01-15T07:54:44,93.00723333333333,15,Other indoor,0.0,678,104,146,51.3698,-1.0,651.0,3.45
2025-01-16,2025-01-16T08:26:04,16.7514,36,Mountain biking,2.744699951171875,183,134,175,20.2612,-1.0,,1.5
2025-01-17,2025-01-17T13:44:57,71.58581666666667,15,Other indoor,0.0,657,118,157,57.4781,-1.0,429.5,4.816666666666666
2025-01-19,2025-01-19T10:47:11,129.82746666666668,43,Strength training,2.708699951171875,1315,126,178,136.517,-1.0,649.0833,12.566666666666666
2025-01-19,2025-01-19T20:07:55,61.69225,15,Other indoor,0.0,151,78,114,11.8357,-1.0,,0.15
2025-01-20,2025-01-20T07:25:02,86.7112,15,Other indoor,0.0,643,106,147,48.1255,-1.0,433.5,3.55
2025-01-21,2025-01-21T06:22:04,18.83165,36,Mountain biking,3.02160009765625,244,136,154,23.2876,-1.0,37.633335,1.8
2025-01-22,2025-01-22T08:25:49,62.26016666666667,15,Other indoor,0.0,465,106,157,33.9107,-1.0,,2.55
2025-01-22,2025-01-22T18:15:45,126.61496666666666,43,Strength training,3.99660009765625,1422,136,182,163.2,-1.0,633.0,20.383333333333333
2025-01-24,2025-01-24T21:03:52,58.940133333333335,66,Group exercise,0.0,153,75,95,9.32018,-1.0,,0.016666666666666666
2025-01-25,2025-01-25T09:02:03,215.62136666666666,43,Strength training,3.363699951171875,2358,135,185,283.782,-1.0,1724.9333,82.81666666666666
2025-01-25,2025-01-25T13:54:09,100.79845,43,Strength training,2.7085,1183,141,187,148.296,-1.0,705.48334,17.366666666666667
2025-01-26,2025-01-26T09:39:21,202.82553333333334,43,Strength training,4.41360009765625,2246,134,182,252.324,-1.0,1622.5333,76.36666666666666
2025-01-26,2025-01-26T19:40:09,90.10218333333333,66,Group exercise,0.0,223,80,120,19.4561,-1.0,,0.3
2025-01-29,2025-01-29T18:17:12,194.05678333333333,43,Strength training,5.69189990234375,1719,116,172,146.844,-1.0,,13.35
2025-02-02,2025-02-02T10:01:31,123.12123333333334,43,Strength training,4.095800048828125,1343,133,172,148.776,-1.0,,15.133333333333333
2025-02-05,2025-02-05T18:32:49,90.70261666666667,43,Strength training,2.371199951171875,653,105,145,50.6845,-1.0,,3.55
2025-02-09,2025-02-09T08:58:29,178.19428333333335,43,Strength training,4.7265,1901,133,184,223.819,-1.0,,46.083333333333336
2025-02-15,2025-02-15T08:43:08,180.63803333333334,43,Strength training,4.67439990234375,2222,145,179,289.63,-1.0,1264.4333,86.8
2025-02-16,2025-02-16T08:31:08,212.13805,43,Strength training,4.234,2459,139,189,300.995,-1.0,,89.78333333333333
2025-02-19,2025-02-19T20:02:51,115.0297,43,Strength training,3.25760009765625,1012,116,160,85.4232,-1.0,,7.116666666666666
2025-02-23,2025-02-23T09:02:05,183.97346666666667,186,Ultimate,4.5885,1921,130,181,210.471,-1.0,1287.7667,25.916666666666668
2025-02-25,2025-02-25T20:03:36,134.27553333333333,186,Ultimate,3.54010009765625,1442,133,187,165.0,-1.0,671.3333,18.416666666666668
2025-02-26,2025-02-26T20:06:54,94.26916666666666,186,Ultimate,3.823300048828125,883,120,154,77.4937,-1.0,471.33334,6.3
2025-03-01,2025-03-01T11:39:50,22.552616666666665,186,Ultimate,0.9904000244140625,257,136,168,28.1075,-1.0,,2.15
2025-03-02,2025-03-02T09:29:42,136.87538333333333,186,Ultimate,3.830800048828125,1298,121,181,121.002,-1.0,684.3333,10.05
2025-03-07,2025-03-07T06:17:18,92.61565,15,Other indoor,0.0,582,98,141,39.5319,-1.0,,2.3
2025-03-09,2025-03-09T09:21:42,19.829716666666666,23,Trail running,0.25,160,109,137,12.0967,-1.0,39.633335,0.85
2025-03-12,2025-03-12T07:32:56,85.86928333333333,15,Other indoor,0.0,547,98,145,38.2066,-1.0,,2.316666666666667
2025-03-15,2025-03-15T06:57:17,79.56095,186,Ultimate,2.0234000244140624,724,114,144,54.8983,-1.0,,4.3
2025-03-15,2025-03-15T09:00:59,129.95665,186,Ultimate,1.541300048828125,1114,116,177,106.426,-1.0,,7.95
2025-03-25,2025-03-25T09:31:58,90.22765,15,Other indoor,0.0,539,97,133,37.7578,-1.0,,2.2
2025-04-03,2025-04-03T06:30:53,76.8964,15,Other indoor,0.0,589,106,148,42.6399,-1.0,,3.1333333333333333
2025-04-07,2025-04-07T10:33:12,60.06933333333333,15,Other indoor,0.0,278,91,125,20.2995,-1.0,,0.8166666666666667
2025-04-16,2025-04-16T09:52:41,73.15458333333333,15,Other indoor,0.0,572,109,150,44.6692,-1.0,,3.3833333333333333
2025-04-18,2025-04-18T09:49:44,51.32801666666667,15,Other indoor,0.0,413,109,147,31.6113,-1.0,,2.283333333333333
2025-04-22,2025-04-22T08:18:49,117.45796666666666,15,Other indoor,0.0,584,91,130,39.8988,-1.0,,1.6333333333333333
2025-04-23,2025-04-23T17:05:26,9.8776,23,Trail running,0.0,39,84,106,2.50161,-1.0,,0.05
2025-04-24,2025-04-24T10:28:46,46.66928333333333,23,Trail running,0.35,316,103,129,22.9737,-1.0,233.33333,1.5333333333333334
2025-04-25,2025-04-25T12:45:47,14.146383333333333,23,Trail running,0.0,62,88,112,4.15386,-1.0,,0.13333333333333333
2025-04-25,2025-04-25T17:44:53,60.37748333333333,23,Trail running,0.275,397,103,139,31.0104,-1.0,,2.05
2025-04-26,2025-04-26T11:52:43,46.49013333333333,23,Trail running,0.075,292,101,149,22.4428,-1.0,,1.35
2025-05-05,2025-05-05T08:23:53,22.24845,15,Other indoor,0.0,146,100,121,9.95555,-1.0,,0.6
2025-05-08,2025-05-08T07:49:01,78.05041666666666,15,Other indoor,0.0,497,100,149,35.6674,-1.0,,2.183333333333333
2025-05-15,2025-05-15T06:26:20,96.86081666666666,15,Other indoor,0.0,591,99,143,43.8833,-1.0,290.55,2.6333333333333333
2025-05-24,2025-05-24T07:19:07,69.31675,15,Other indoor,0.0,479,104,131,34.572,-1.0,,2.433333333333333
2025-05-28,2025-05-28T11:40:05,69.7754,15,Other indoor,0.0,579,112,140,45.968,-1.0,,3.6666666666666665
2025-05-30,2025-05-30T06:35:14,110.10845,15,Other indoor,0.0,599,94,130,41.6367,-1.0,,2.05
2025-06-05,2025-06-05T08:28:17,58.61258333333333,15,Other indoor,0.0,472,110,146,36.2396,-1.0,,2.8333333333333335
2025-06-07,2025-06-07T07:24:47,103.85056666666667,15,Other indoor,0.0,652,102,152,50.1932,-1.0,,3.4166666666666665
2025-06-10,2025-06-10T07:23:46,69.56171666666667,15,Other indoor,0.0,430,100,131,31.5785,-1.0,278.2,1.9166666666666667
2025-06-14,2025-06-14T08:07:17,87.41766666666666,15,Other indoor,0.0,473,95,124,31.2567,-1.0,,1.7
2025-06-15,2025-06-15T08:43:27,87.53591666666667,2,Cycling,28.88630078125,788,121,165,77.2148,-1.0,437.66666,5.933333333333334
2025-06-17,2025-06-17T18:41:56,67.46468333333333,15,Other indoor,0.0,308,90,126,21.623,-1.0,,0.7166666666666667
2025-06-25,2025-06-25T08:26:53,47.158483333333336,15,Other indoor,0.0,226,90,133,15.8199,-1.0,,0.65
2025-07-03,2025-07-03T06:39:38,58.15638333333333,15,Other indoor,0.0,338,98,142,25.5951,-1.0,174.45,1.4333333333333333
2025-07-07,2025-07-07T17:06:46,86.98811666666667,15,Other indoor,0.0,662,109,137,51.5656,-1.0,,4.05
2025-07-10,2025-07-10T20:15:48,59.70041666666667,66,Group exercise,0.0,201,83,133,15.0778,-1.0,,0.35
2025-07-13,2025-07-13T09:19:40,31.817633333333333,126,Functional training,0.0,110,86,125,8.87583,-1.0,,0.25
2025-07-14,2025-07-14T14:29:41,74.96711666666667,15,Other indoor,0.0,480,102,133,34.6996,-1.0,449.8,2.3833333333333333
2025-07-17,2025-07-17T14:31:11,40.47723333333333,15,Other indoor,0.0,271,106,140,20.9344,-1.0,202.33333,1.5333333333333334
2025-07-18,2025-07-18T09:45:00,66.08793333333334,15,Other indoor,0.0,491,107,132,36.9313,-1.0,,2.716666666666667
2025-07-21,2025-07-21T13:07:04,63.771,15,Other indoor,0.0,397,100,125,28.0903,-1.0,255.06667,1.7833333333333334
2025-07-23,2025-07-23T09:44:31,57.36481666666667,15,Other indoor,0.0,358,100,140,26.6617,-1.0,,1.6666666666666667
2025-07-31,2025-07-31T10:20:21,86.37756666666667,15,Other indoor,0.0,518,98,128,36.7883,-1.0,,2.2333333333333334
2025-08-01,2025-08-01T09:24:52,67.00041666666667,15,Other indoor,0.0,480,106,158,38.5911,-1.0,,2.716666666666667
2025-08-03,2025-08-03T21:10:40,61.027116666666664,66,Group exercise,0.0,126,68,91,6.71007,-1.0,,0.016666666666666666
2025-08-05,2025-08-05T17:18:37,61.141816666666664,15,Other indoor,0.0,390,102,134,29.3981,-1.0,,2.0166666666666666
2025-08-11,2025-08-11T09:23:09,75.93833333333333,15,Other indoor,0.0,404,96,150,29.1074,-1.0,303.73334,1.7
2025-08-13,2025-08-13T09:00:47,71.6254,15,Other indoor,0.0,444,102,147,34.4519,-1.0,,2.3333333333333335
2025-08-16,2025-08-16T21:52:44,41.50875,66,Group exercise,0.0,142,86,121,11.2067,-1.0,,0.2
2025-08-16,2025-08-16T11:12:11,63.395133333333334,15,Other indoor,0.0,301,91,130,21.07,-1.0,,1.1666666666666667
2025-08-18,2025-08-18T14:37:24,65.93586666666667,15,Other indoor,0.0,422,103,128,31.5412,-1.0,,2.2
2025-08-20,2025-08-20T09:21:48,77.24841666666667,15,Other indoor,0.0,416,96,125,30.7704,-1.0,,1.65
2025-08-22,2025-08-22T08:16:30,90.57935,15,Other indoor,0.0,633,107,136,48.2945,-1.0,,3.783333333333333
2025-08-23,2025-08-23T21:17:01,8.596266666666667,66,Group exercise,0.0,51,100,134,3.90841,-1.0,,0.25
2025-08-26,2025-08-26T10:44:56,72.77771666666666,15,Other indoor,0.0,536,109,144,43.279,-1.0,363.83334,3.3833333333333333
2025-08-29,2025-08-29T10:29:29,53.95041666666667,15,Other indoor,0.0,240,88,121,15.5832,-1.0,,0.5833333333333334
2025-08-31,2025-08-31T11:50:04,74.86916666666667,2,Cycling,15.2772001953125,657,116,145,56.6868,-1.0,,4.3
2025-08-31,2025-08-31T09:05:01,88.98336666666667,2,Cycling,14.654099609375,553,100,152,43.5686,-1.0,,2.65
2025-09-01,2025-09-01T08:41:51,60.747483333333335,15,Other indoor,0.0,298,94,120,21.963,-1.0,,1.05
2025-09-03,2025-09-03T08:27:33,67.32545,15,Other indoor,0.0,316,90,123,21.9712,-1.0,,1.1
2025-09-05,2025-09-05T07:51:11,84.13791666666667,15,Other indoor,0.0,550,102,135,41.2722,-1.0,,2.816666666666667
2025-09-06,2025-09-06T07:53:12,21.531416666666665,126,Functional training,0.0,74,87,121,5.77155,-1.0,,0.21666666666666667
2025-09-08,2025-09-08T07:37:11,49.6064,15,Other indoor,0.0,356,107,145,27.8557,-1.0,,2.1333333333333333
2025-09-10,2025-09-10T07:24:58,60.754733333333334,15,Other indoor,0.0,350,97,135,25.0838,-1.0,,1.9666666666666666
2025-09-12,2025-09-12T10:16:37,66.94223333333333,15,Other indoor,0.0,226,78,132,12.834,-1.0,,0.31666666666666665
2025-09-13,2025-09-13T15:22:09,15.814966666666667,38,Road cycling,4.1672001953125,120,110,147,9.69907,-1.0,,0.7666666666666667
2025-09-16,2025-09-16T12:31:46,84.26681666666667,15,Other indoor,0.0,560,102,149,42.7038,-1.0,,4.566666666666666
2025-09-18,2025-09-18T18:19:07,88.39601666666667,15,Other indoor,0.0,608,104,139,44.9642,-1.0,,5.133333333333334
2025-09-19,2025-09-19T07:17:27,50.20668333333333,15,Other indoor,0.0,287,96,120,19.4428,-1.0,,1.4166666666666667
2025-09-20,2025-09-20T14:47:24,90.83975,15,Other indoor,0.0,348,85,118,23.5791,-1.0,,0.7333333333333333
2025-09-23,2025-09-23T09:15:39,72.9839,15,Other indoor,0.0,559,111,153,48.6561,-1.0,,6.166666666666667
2025-09-28,2025-09-28T12:08:51,110.69035,15,Other indoor,0.0,694,100,137,51.6304,-1.0,553.4167,5.4
2025-09-30,2025-09-30T13:59:36,64.86501666666666,15,Other indoor,0.0,456,106,143,36.2717,-1.0,,4.0
2025-10-01,2025-10-01T07:44:38,70.64178333333334,66,Group exercise,0.0,185,77,113,12.8368,-1.0,,0.15
2025-10-02,2025-10-02T07:06:34,49.60015,15,Other indoor,0.0,293,98,141,20.6139,-1.0,,1.6927983333333334
2025-10-06,2025-10-06T09:19:33,90.53375,15,Other indoor,0.0,595,102,140,43.7783,-1.0,,4.748323611111111
2025-10-09,2025-10-09T16:41:50,63.15015,15,Other indoor,0.0,341,95,125,24.4455,-1.0,631.5,1.7091380555555555
2025-10-15,2025-10-15T06:14:37,71.48838333333333,15,Other indoor,0.0,409,97,130,29.615,-1.0,,2.5261233333333335
2025-10-20,2025-10-20T16:58:16,79.83791666666667,15,Other indoor,0.0,573,107,147,43.706,-1.0,,5.320213333333333
2025-10-21,2025-10-21T12:01:21,52.99393333333333,15,Other indoor,0.0,390,110,142,30.8325,-1.0,317.9,3.8823191666666665
2025-10-23,2025-10-23T06:22:58,51.63375,15,Other indoor,0.0,302,97,125,21.1792,-1.0,,1.6437794444444445
2025-10-29,2025-10-29T09:39:26,57.108916666666666,15,Other indoor,0.0,404,107,148,31.8135,-1.0,285.5,3.6535633333333335
2025-10-30,2025-10-30T07:03:50,49.4567,15,Other indoor,0.0,345,105,150,27.7596,-1.0,,2.869257222222222
2025-10-31,2025-10-31T07:27:02,60.989733333333334,15,Other indoor,0.0,475,111,141,38.3061,-1.0,,4.666625
2025-11-02,2025-11-02T10:21:04,82.16708333333334,186,Ultimate,3.88339990234375,780,123,173,76.1841,-1.0,,10.075068055555555
2025-11-04,2025-11-04T06:22:50,65.70225,15,Other indoor,0.0,461,105,133,33.8944,-1.0,262.8,3.8333
2025-11-08,2025-11-08T09:25:22,12.191333333333333,186,Ultimate,2.04889990234375,133,127,142,11.9858,-1.0,,1.2026072222222222
2025-11-08,2025-11-08T09:39:59,116.98378333333334,186,Ultimate,4.9452998046875,1315,138,183,155.784,-1.0,,29.45396
2025-11-09,2025-11-09T09:00:18,143.42493333333334,186,Ultimate,5.3255,1494,132,189,175.912,-1.0,1003.9167,38.14668388888889
2025-11-10,2025-11-10T20:28:56,68.37935,66,Group exercise,0.0,246,87,124,19.27,-1.0,,0.45
2025-11-11,2025-11-11T06:31:37,63.627633333333335,15,Other indoor,0.0,378,99,130,27.4363,-1.0,,2.509783888888889
2025-11-12,2025-11-12T07:52:15,44.041716666666666,38,Road cycling,14.2082001953125,289,99,127,18.7151,-1.0,,1.7091380555555555
2025-11-13,2025-11-13T13:39:39,63.8818,15,Other indoor,0.0,509,114,149,43.4881,-1.0,,5.696026666666667
2025-11-19,2025-11-19T08:07:32,82.30043333333333,15,Other indoor,0.0,618,110,159,51.7357,-1.0,,6.529351666666667
2025-11-21,2025-11-21T07:45:02,71.19423333333333,15,Other indoor,0.0,498,105,134,37.5853,-1.0,,4.339830833333333
2025-11-21,2025-11-21T20:10:26,69.92751666666666,186,Ultimate,2.0014000244140626,702,125,162,66.0515,-1.0,,8.653513333333333
2025-11-23,2025-11-23T10:54:36,67.465,186,Ultimate,2.742,755,139,182,94.2067,-1.0,,12.215569444444444
2025-11-25,2025-11-25T09:03:09,67.4275,15,Other indoor,0.0,436,102,158,33.2415,-1.0,269.66666,3.27775
2025-11-26,2025-11-26T06:52:33,67.27558333333333,15,Other indoor,0.0,367,96,144,26.7438,-1.0,,2.215669166666667
2025-11-27,2025-11-27T06:17:18,60.08376666666667,15,Other indoor,0.0,293,91,127,20.3211,-1.0,,0.9901911111111111
2025-12-01,2025-12-01T08:09:13,52.39431666666667,15,Other indoor,0.0,372,106,145,28.5195,-1.0,,3.1470322222222222
2025-12-02,2025-12-02T06:43:04,51.8129,15,Other indoor,0.0,321,101,147,24.3735,-1.0,,2.2973675
2025-12-05,2025-12-05T07:04:37,55.98975,15,Other indoor,0.0,316,98,129,23.4264,-1.0,,2.101291111111111
2025-12-09,2025-12-09T10:28:38,50.2025,15,Other indoor,0.0,378,111,158,32.5462,-1.0,,4.127414722222222
2025-12-14,2025-12-14T09:32:01,46.937583333333336,23,Trail running,0.0,271,99,144,21.8066,-1.0,,1.9542338888888888
2025-12-19,2025-12-19T07:34:11,73.29223333333333,15,Other indoor,0.0,500,104,139,37.9496,-1.0,,4.111075
2025-12-22,2025-12-22T07:47:47,32.886,15,Other indoor,0.0,260,114,147,21.7519,-1.0,,2.656841111111111
2025-12-23,2025-12-23T08:47:50,98.21308333333333,15,Other indoor,0.0,546,97,133,40.8787,-1.0,,3.5882044444444445
2025-12-24,2025-12-24T07:59:58,66.1296,15,Other indoor,0.0,368,98,130,26.839,-1.0,,2.4117455555555556
2025-12-26,2025-12-26T08:07:45,59.02556666666667,15,Other indoor,0.0,269,90,120,18.8008,-1.0,,0.6797366666666667
2026-01-04,2026-01-04T11:53:59,35.750566666666664,15,Other indoor,0.0,279,114,152,24.4567,-1.0,,2.9509558333333334
2026-01-05,2026-01-05T07:39:40,51.33765,15,Other indoor,0.0,389,109,150,31.2325,-1.0,,3.571864722222222
2026-01-06,2026-01-06T09:43:42,53.65225,15,Other indoor,0.0,438,113,142,36.7758,-1.0,,4.519567777777778
2026-01-07,2026-01-07T10:54:27,55.83205,15,Other indoor,0.0,367,104,140,29.4637,-1.0,,3.114352777777778
2026-01-12,2026-01-12T08:48:37,48.85641666666667,15,Other indoor,0.0,360,107,139,27.8085,-1.0,,3.1633719444444446
2026-01-13,2026-01-13T14:40:49,56.6938,23,Trail running,0.025,379,102,138,29.1683,-1.0,,2.9182763888888887
2026-02-05,2026-02-05T18:19:54,125.12833333333333,186,Ultimate,4.00760009765625,1474,141,184,196.186,-1.0,,54.45371138888889
2026-02-08,2026-02-08T09:34:42,34.57541666666667,19,Road running,5.70260009765625,438,142,170,51.9796,-1.0,138.26666,6.218897222222222
2026-02-10,2026-02-10T18:07:17,152.815,186,Ultimate,4.7637998046875,1791,147,203,276.062,-1.0,,132.81894472222223
2026-02-12,2026-02-12T18:11:35,121.94458333333333,186,Ultimate,3.53889990234375,1149,129,192,150.906,-1.0,,29.09448638888889
2026-02-14,2026-02-14T08:49:15,185.08378333333334,186,Ultimate,5.43839990234375,2092,143,191,288.966,-1.0,,110.90739805555556
2026-02-14,2026-02-14T13:29:59,117.55041666666666,186,Ultimate,3.6495,1250,138,190,167.009,-1.0,,32.9343175
2026-02-14,2026-02-14T19:58:02,63.00875,66,Group exercise,0.0,320,96,131,26.0909,-1.0,,2.003252777777778
